Data supplied by AEA on 28/6/2014
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Oxford Centre Roadside,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
13-05-2014,18:00,33,P,ugm-3,44,P,ugm-3,94,P,ugm-3
13-05-2014,19:00,27,P,ugm-3,43,P,ugm-3,85,P,ugm-3
13-05-2014,20:00,28,P,ugm-3,51,P,ugm-3,94,P,ugm-3
13-05-2014,21:00,40,P,ugm-3,66,P,ugm-3,127,P,ugm-3
13-05-2014,22:00,41,P,ugm-3,65,P,ugm-3,128,P,ugm-3
13-05-2014,23:00,25,P,ugm-3,44,P,ugm-3,83,P,ugm-3
13-05-2014,24:00,13,P,ugm-3,35,P,ugm-3,54,P,ugm-3
14-05-2014,01:00,5,P,ugm-3,28,P,ugm-3,35,P,ugm-3
14-05-2014,02:00,3,P,ugm-3,23,P,ugm-3,27,P,ugm-3
14-05-2014,03:00,2,P,ugm-3,18,P,ugm-3,21,P,ugm-3
14-05-2014,04:00,3,P,ugm-3,18,P,ugm-3,23,P,ugm-3
14-05-2014,05:00,6,P,ugm-3,31,P,ugm-3,40,P,ugm-3
14-05-2014,06:00,34,P,ugm-3,45,P,ugm-3,97,P,ugm-3
14-05-2014,07:00,59,P,ugm-3,56,P,ugm-3,147,P,ugm-3
14-05-2014,08:00,43,P,ugm-3,40,P,ugm-3,105,P,ugm-3
14-05-2014,09:00,45,P,ugm-3,43,P,ugm-3,112,P,ugm-3
14-05-2014,10:00,54,P,ugm-3,43,P,ugm-3,126,P,ugm-3
14-05-2014,11:00,30,P,ugm-3,36,P,ugm-3,82,P,ugm-3
14-05-2014,12:00,80,P,ugm-3,64,P,ugm-3,187,P,ugm-3
14-05-2014,13:00,51,P,ugm-3,50,P,ugm-3,128,P,ugm-3
14-05-2014,14:00,51,P,ugm-3,52,P,ugm-3,129,P,ugm-3
14-05-2014,15:00,70,P,ugm-3,55,P,ugm-3,163,P,ugm-3
14-05-2014,16:00,111,P,ugm-3,88,P,ugm-3,258,P,ugm-3
14-05-2014,17:00,126,P,ugm-3,90,P,ugm-3,283,P,ugm-3
14-05-2014,18:00,113,P,ugm-3,80,P,ugm-3,253,P,ugm-3
14-05-2014,19:00,76,P,ugm-3,70,P,ugm-3,187,P,ugm-3
14-05-2014,20:00,68,P,ugm-3,90,P,ugm-3,194,P,ugm-3
14-05-2014,21:00,212,P,ugm-3,125,P,ugm-3,450,P,ugm-3
14-05-2014,22:00,215,P,ugm-3,112,P,ugm-3,442,P,ugm-3
14-05-2014,23:00,118,P,ugm-3,100,P,ugm-3,281,P,ugm-3
14-05-2014,24:00,92,P,ugm-3,76,P,ugm-3,217,P,ugm-3
15-05-2014,01:00,60,P,ugm-3,68,P,ugm-3,159,P,ugm-3
15-05-2014,02:00,52,P,ugm-3,60,P,ugm-3,140,P,ugm-3
15-05-2014,03:00,101,P,ugm-3,73,P,ugm-3,228,P,ugm-3
15-05-2014,04:00,86,P,ugm-3,54,P,ugm-3,187,P,ugm-3
15-05-2014,05:00,136,P,ugm-3,68,P,ugm-3,276,P,ugm-3
15-05-2014,06:00,145,P,ugm-3,77,P,ugm-3,299,P,ugm-3
15-05-2014,07:00,127,P,ugm-3,80,P,ugm-3,275,P,ugm-3
15-05-2014,08:00,114,P,ugm-3,61,P,ugm-3,236,P,ugm-3
15-05-2014,09:00,140,P,ugm-3,86,P,ugm-3,300,P,ugm-3
15-05-2014,10:00,113,P,ugm-3,71,P,ugm-3,244,P,ugm-3
15-05-2014,11:00,131,P,ugm-3,80,P,ugm-3,281,P,ugm-3
15-05-2014,12:00,186,P,ugm-3,105,P,ugm-3,390,P,ugm-3
15-05-2014,13:00,123,P,ugm-3,86,P,ugm-3,275,P,ugm-3
15-05-2014,14:00,140,P,ugm-3,84,P,ugm-3,298,P,ugm-3
15-05-2014,15:00,146,P,ugm-3,89,P,ugm-3,313,P,ugm-3
15-05-2014,16:00,176,P,ugm-3,107,P,ugm-3,376,P,ugm-3
15-05-2014,17:00,129,P,ugm-3,88,P,ugm-3,285,P,ugm-3
15-05-2014,18:00,118,P,ugm-3,92,P,ugm-3,273,P,ugm-3
15-05-2014,19:00,103,P,ugm-3,85,P,ugm-3,243,P,ugm-3
15-05-2014,20:00,90,P,ugm-3,91,P,ugm-3,229,P,ugm-3
15-05-2014,21:00,103,P,ugm-3,107,P,ugm-3,264,P,ugm-3
15-05-2014,22:00,226,P,ugm-3,120,P,ugm-3,466,P,ugm-3
15-05-2014,23:00,239,P,ugm-3,115,P,ugm-3,480,P,ugm-3
15-05-2014,24:00,139,P,ugm-3,83,P,ugm-3,296,P,ugm-3
16-05-2014,01:00,118,P,ugm-3,77,P,ugm-3,257,P,ugm-3
16-05-2014,02:00,75,P,ugm-3,60,P,ugm-3,174,P,ugm-3
16-05-2014,03:00,58,P,ugm-3,56,P,ugm-3,145,P,ugm-3
16-05-2014,04:00,41,P,ugm-3,49,P,ugm-3,112,P,ugm-3
16-05-2014,05:00,61,P,ugm-3,51,P,ugm-3,144,P,ugm-3
16-05-2014,06:00,144,P,ugm-3,65,P,ugm-3,286,P,ugm-3
16-05-2014,07:00,220,P,ugm-3,80,P,ugm-3,417,P,ugm-3
16-05-2014,08:00,216,P,ugm-3,79,P,ugm-3,409,P,ugm-3
16-05-2014,09:00,130,P,ugm-3,80,P,ugm-3,279,P,ugm-3
16-05-2014,10:00,71,P,ugm-3,69,P,ugm-3,178,P,ugm-3
16-05-2014,11:00,73,P,ugm-3,69,P,ugm-3,180,P,ugm-3
16-05-2014,12:00,103,P,ugm-3,95,P,ugm-3,253,P,ugm-3
16-05-2014,13:00,131,P,ugm-3,105,P,ugm-3,305,P,ugm-3
16-05-2014,14:00,144,P,ugm-3,115,P,ugm-3,336,P,ugm-3
16-05-2014,15:00,92,P,ugm-3,90,P,ugm-3,252,P,ugm-3
16-05-2014,16:00,53,P,ugm-3,72,P,ugm-3,154,P,ugm-3
16-05-2014,17:00,71,P,ugm-3,72,P,ugm-3,181,P,ugm-3
16-05-2014,18:00,59,P,ugm-3,73,P,ugm-3,163,P,ugm-3
16-05-2014,19:00,41,P,ugm-3,73,P,ugm-3,135,P,ugm-3
16-05-2014,20:00,119,P,ugm-3,120,P,ugm-3,304,P,ugm-3
16-05-2014,21:00,110,P,ugm-3,115,P,ugm-3,283,P,ugm-3
16-05-2014,22:00,123,P,ugm-3,115,P,ugm-3,304,P,ugm-3
16-05-2014,23:00,236,P,ugm-3,127,P,ugm-3,488,P,ugm-3
16-05-2014,24:00,164,P,ugm-3,110,P,ugm-3,361,P,ugm-3
17-05-2014,01:00,122,P,ugm-3,95,P,ugm-3,283,P,ugm-3
17-05-2014,02:00,106,P,ugm-3,80,P,ugm-3,242,P,ugm-3
17-05-2014,03:00,165,P,ugm-3,71,P,ugm-3,325,P,ugm-3
17-05-2014,04:00,134,P,ugm-3,68,P,ugm-3,273,P,ugm-3
17-05-2014,05:00,85,P,ugm-3,51,P,ugm-3,181,P,ugm-3
17-05-2014,06:00,28,P,ugm-3,45,P,ugm-3,88,P,ugm-3
17-05-2014,07:00,25,P,ugm-3,48,P,ugm-3,86,P,ugm-3
17-05-2014,08:00,88,P,ugm-3,57,P,ugm-3,192,P,ugm-3
17-05-2014,09:00,84,P,ugm-3,66,P,ugm-3,195,P,ugm-3
17-05-2014,10:00,85,P,ugm-3,71,P,ugm-3,201,P,ugm-3
17-05-2014,11:00,67,P,ugm-3,67,P,ugm-3,171,P,ugm-3
17-05-2014,12:00,44,P,ugm-3,55,P,ugm-3,122,P,ugm-3
17-05-2014,13:00,37,P,ugm-3,54,P,ugm-3,110,P,ugm-3
17-05-2014,14:00,46,P,ugm-3,58,P,ugm-3,129,P,ugm-3
17-05-2014,15:00,41,P,ugm-3,54,P,ugm-3,118,P,ugm-3
17-05-2014,16:00,48,P,ugm-3,58,P,ugm-3,132,P,ugm-3
17-05-2014,17:00,30,P,ugm-3,58,P,ugm-3,104,P,ugm-3
17-05-2014,18:00,26,P,ugm-3,52,P,ugm-3,92,P,ugm-3
17-05-2014,19:00,31,P,ugm-3,59,P,ugm-3,106,P,ugm-3
17-05-2014,20:00,24,P,ugm-3,65,P,ugm-3,103,P,ugm-3
17-05-2014,21:00,21,P,ugm-3,60,P,ugm-3,93,P,ugm-3
17-05-2014,22:00,111,P,ugm-3,105,P,ugm-3,275,P,ugm-3
17-05-2014,23:00,122,P,ugm-3,120,P,ugm-3,308,P,ugm-3
17-05-2014,24:00,107,P,ugm-3,94,P,ugm-3,257,P,ugm-3
18-05-2014,01:00,94,P,ugm-3,85,P,ugm-3,230,P,ugm-3
18-05-2014,02:00,140,P,ugm-3,83,P,ugm-3,299,P,ugm-3
18-05-2014,03:00,95,P,ugm-3,62,P,ugm-3,208,P,ugm-3
18-05-2014,04:00,40,P,ugm-3,50,P,ugm-3,112,P,ugm-3
18-05-2014,05:00,19,P,ugm-3,35,P,ugm-3,63,P,ugm-3
18-05-2014,06:00,9,P,ugm-3,26,P,ugm-3,40,P,ugm-3
18-05-2014,07:00,27,P,ugm-3,31,P,ugm-3,73,P,ugm-3
18-05-2014,08:00,21,P,ugm-3,39,P,ugm-3,70,P,ugm-3
18-05-2014,09:00,52,P,ugm-3,52,P,ugm-3,132,P,ugm-3
18-05-2014,10:00,42,P,ugm-3,56,P,ugm-3,121,P,ugm-3
18-05-2014,11:00,35,P,ugm-3,51,P,ugm-3,105,P,ugm-3
18-05-2014,12:00,33,P,ugm-3,55,P,ugm-3,105,P,ugm-3
18-05-2014,13:00,49,P,ugm-3,60,P,ugm-3,134,P,ugm-3
18-05-2014,14:00,69,P,ugm-3,77,P,ugm-3,186,P,ugm-3
18-05-2014,15:00,56,P,ugm-3,70,P,ugm-3,157,P,ugm-3
18-05-2014,16:00,36,P,ugm-3,68,P,ugm-3,124,P,ugm-3
18-05-2014,17:00,36,P,ugm-3,58,P,ugm-3,113,P,ugm-3
18-05-2014,18:00,12,P,ugm-3,43,P,ugm-3,61,P,ugm-3
18-05-2014,19:00,21,P,ugm-3,50,P,ugm-3,82,P,ugm-3
18-05-2014,20:00,33,P,ugm-3,77,P,ugm-3,128,P,ugm-3
18-05-2014,21:00,60,P,ugm-3,88,P,ugm-3,180,P,ugm-3
18-05-2014,22:00,54,P,ugm-3,91,P,ugm-3,174,P,ugm-3
18-05-2014,23:00,73,P,ugm-3,84,P,ugm-3,197,P,ugm-3
18-05-2014,24:00,44,P,ugm-3,60,P,ugm-3,128,P,ugm-3
19-05-2014,01:00,29,P,ugm-3,63,P,ugm-3,107,P,ugm-3
19-05-2014,02:00,23,P,ugm-3,54,P,ugm-3,89,P,ugm-3
19-05-2014,03:00,7,P,ugm-3,36,P,ugm-3,48,P,ugm-3
19-05-2014,04:00,6,P,ugm-3,28,P,ugm-3,37,P,ugm-3
19-05-2014,05:00,54,P,ugm-3,63,P,ugm-3,146,P,ugm-3
19-05-2014,06:00,161,P,ugm-3,102,P,ugm-3,349,P,ugm-3
19-05-2014,07:00,177,P,ugm-3,101,P,ugm-3,372,P,ugm-3
19-05-2014,08:00,172,P,ugm-3,104,P,ugm-3,367,P,ugm-3
19-05-2014,09:00,149,P,ugm-3,86,P,ugm-3,315,P,ugm-3
19-05-2014,10:00,114,P,ugm-3,87,P,ugm-3,262,P,ugm-3
19-05-2014,11:00,126,P,ugm-3,99,P,ugm-3,293,P,ugm-3
19-05-2014,12:00,119,P,ugm-3,93,P,ugm-3,275,P,ugm-3
19-05-2014,13:00,123,P,ugm-3,102,P,ugm-3,291,P,ugm-3
19-05-2014,14:00,173,P,ugm-3,117,P,ugm-3,383,P,ugm-3
19-05-2014,15:00,109,P,ugm-3,92,P,ugm-3,259,P,ugm-3
19-05-2014,16:00,145,P,ugm-3,125,P,ugm-3,348,P,ugm-3
19-05-2014,17:00,138,P,ugm-3,110,P,ugm-3,321,P,ugm-3
19-05-2014,18:00,118,P,ugm-3,116,P,ugm-3,297,P,ugm-3
19-05-2014,19:00,105,P,ugm-3,104,P,ugm-3,265,P,ugm-3
19-05-2014,20:00,106,P,ugm-3,85,P,ugm-3,247,P,ugm-3
19-05-2014,21:00,69,P,ugm-3,83,P,ugm-3,189,P,ugm-3
19-05-2014,22:00,70,P,ugm-3,75,P,ugm-3,182,P,ugm-3
19-05-2014,23:00,71,P,ugm-3,72,P,ugm-3,181,P,ugm-3
19-05-2014,24:00,43,P,ugm-3,52,P,ugm-3,117,P,ugm-3
20-05-2014,01:00,27,P,ugm-3,58,P,ugm-3,99,P,ugm-3
20-05-2014,02:00,30,P,ugm-3,67,P,ugm-3,113,P,ugm-3
20-05-2014,03:00,11,P,ugm-3,43,P,ugm-3,60,P,ugm-3
20-05-2014,04:00,9,P,ugm-3,28,P,ugm-3,42,P,ugm-3
20-05-2014,05:00,37,P,ugm-3,49,P,ugm-3,106,P,ugm-3
20-05-2014,06:00,90,P,ugm-3,82,P,ugm-3,221,P,ugm-3
20-05-2014,07:00,102,P,ugm-3,75,P,ugm-3,231,P,ugm-3
20-05-2014,08:00,171,P,ugm-3,101,P,ugm-3,363,P,ugm-3
20-05-2014,09:00,133,P,ugm-3,96,P,ugm-3,300,P,ugm-3
20-05-2014,10:00,115,P,ugm-3,90,P,ugm-3,266,P,ugm-3
20-05-2014,11:00,138,P,ugm-3,97,P,ugm-3,308,P,ugm-3
20-05-2014,12:00,146,P,ugm-3,100,P,ugm-3,324,P,ugm-3
20-05-2014,13:00,132,P,ugm-3,123,P,ugm-3,325,P,ugm-3
20-05-2014,14:00,126,P,ugm-3,103,P,ugm-3,296,P,ugm-3
20-05-2014,15:00,165,P,ugm-3,116,P,ugm-3,370,P,ugm-3
20-05-2014,16:00,119,P,ugm-3,94,P,ugm-3,276,P,ugm-3
20-05-2014,17:00,82,P,ugm-3,84,P,ugm-3,209,P,ugm-3
20-05-2014,18:00,103,P,ugm-3,101,P,ugm-3,260,P,ugm-3
20-05-2014,19:00,56,P,ugm-3,71,P,ugm-3,157,P,ugm-3
20-05-2014,20:00,46,P,ugm-3,69,P,ugm-3,140,P,ugm-3
20-05-2014,21:00,55,P,ugm-3,75,P,ugm-3,159,P,ugm-3
20-05-2014,22:00,94,P,ugm-3,80,P,ugm-3,224,P,ugm-3
20-05-2014,23:00,112,P,ugm-3,79,P,ugm-3,251,P,ugm-3
20-05-2014,24:00,29,P,ugm-3,46,P,ugm-3,90,P,ugm-3
21-05-2014,01:00,21,P,ugm-3,37,P,ugm-3,69,P,ugm-3
21-05-2014,02:00,13,P,ugm-3,41,P,ugm-3,61,P,ugm-3
21-05-2014,03:00,3,P,ugm-3,22,P,ugm-3,26,P,ugm-3
21-05-2014,04:00,21,P,ugm-3,36,P,ugm-3,68,P,ugm-3
21-05-2014,05:00,56,P,ugm-3,52,P,ugm-3,138,P,ugm-3
21-05-2014,06:00,72,P,ugm-3,66,P,ugm-3,176,P,ugm-3
21-05-2014,07:00,91,P,ugm-3,73,P,ugm-3,213,P,ugm-3
21-05-2014,08:00,193,P,ugm-3,85,P,ugm-3,380,P,ugm-3
21-05-2014,09:00,150,P,ugm-3,96,P,ugm-3,325,P,ugm-3
21-05-2014,10:00,,,,,,,,,
21-05-2014,11:00,144,P,ugm-3,89,P,ugm-3,299,P,ugm-3
21-05-2014,12:00,215,P,ugm-3,105,P,ugm-3,436,P,ugm-3
21-05-2014,13:00,227,P,ugm-3,118,P,ugm-3,467,P,ugm-3
21-05-2014,14:00,259,P,ugm-3,116,P,ugm-3,514,P,ugm-3
21-05-2014,15:00,192,P,ugm-3,130,P,ugm-3,425,P,ugm-3
21-05-2014,16:00,208,P,ugm-3,108,P,ugm-3,428,P,ugm-3
21-05-2014,17:00,106,P,ugm-3,83,P,ugm-3,245,P,ugm-3
21-05-2014,18:00,168,P,ugm-3,94,P,ugm-3,352,P,ugm-3
21-05-2014,19:00,123,P,ugm-3,94,P,ugm-3,283,P,ugm-3
21-05-2014,20:00,79,P,ugm-3,77,P,ugm-3,197,P,ugm-3
21-05-2014,21:00,90,P,ugm-3,68,P,ugm-3,207,P,ugm-3
21-05-2014,22:00,53,P,ugm-3,57,P,ugm-3,138,P,ugm-3
21-05-2014,23:00,40,P,ugm-3,49,P,ugm-3,111,P,ugm-3
21-05-2014,24:00,22,P,ugm-3,32,P,ugm-3,67,P,ugm-3
22-05-2014,01:00,27,P,ugm-3,37,P,ugm-3,78,P,ugm-3
22-05-2014,02:00,13,P,ugm-3,39,P,ugm-3,59,P,ugm-3
22-05-2014,03:00,5,P,ugm-3,28,P,ugm-3,36,P,ugm-3
22-05-2014,04:00,2,P,ugm-3,20,P,ugm-3,21,P,ugm-3
22-05-2014,05:00,12,P,ugm-3,32,P,ugm-3,52,P,ugm-3
22-05-2014,06:00,28,P,ugm-3,41,P,ugm-3,84,P,ugm-3
22-05-2014,07:00,43,P,ugm-3,50,P,ugm-3,115,P,ugm-3
22-05-2014,08:00,91,P,ugm-3,73,P,ugm-3,212,P,ugm-3
22-05-2014,09:00,192,P,ugm-3,93,P,ugm-3,386,P,ugm-3
22-05-2014,10:00,138,P,ugm-3,89,P,ugm-3,300,P,ugm-3
22-05-2014,11:00,161,P,ugm-3,109,P,ugm-3,356,P,ugm-3
22-05-2014,12:00,236,P,ugm-3,111,P,ugm-3,472,P,ugm-3
22-05-2014,13:00,150,P,ugm-3,93,P,ugm-3,311,P,ugm-3
22-05-2014,14:00,204,P,ugm-3,113,P,ugm-3,426,P,ugm-3
22-05-2014,15:00,199,P,ugm-3,109,P,ugm-3,415,P,ugm-3
22-05-2014,16:00,217,P,ugm-3,112,P,ugm-3,444,P,ugm-3
22-05-2014,17:00,220,P,ugm-3,112,P,ugm-3,449,P,ugm-3
22-05-2014,18:00,196,P,ugm-3,100,P,ugm-3,400,P,ugm-3
22-05-2014,19:00,199,P,ugm-3,106,P,ugm-3,411,P,ugm-3
22-05-2014,20:00,139,P,ugm-3,87,P,ugm-3,291,P,ugm-3
22-05-2014,21:00,105,P,ugm-3,80,P,ugm-3,241,P,ugm-3
22-05-2014,22:00,185,P,ugm-3,123,P,ugm-3,407,P,ugm-3
22-05-2014,23:00,94,P,ugm-3,63,P,ugm-3,207,P,ugm-3
22-05-2014,24:00,44,P,ugm-3,50,P,ugm-3,117,P,ugm-3
23-05-2014,01:00,14,P,ugm-3,23,P,ugm-3,44,P,ugm-3
23-05-2014,02:00,9,P,ugm-3,19,P,ugm-3,33,P,ugm-3
23-05-2014,03:00,10,P,ugm-3,16,P,ugm-3,31,P,ugm-3
23-05-2014,04:00,6,P,ugm-3,11,P,ugm-3,21,P,ugm-3
23-05-2014,05:00,16,P,ugm-3,19,P,ugm-3,44,P,ugm-3
23-05-2014,06:00,87,P,ugm-3,53,P,ugm-3,181,P,ugm-3
23-05-2014,07:00,72,P,ugm-3,53,P,ugm-3,164,P,ugm-3
23-05-2014,08:00,149,P,ugm-3,68,P,ugm-3,295,P,ugm-3
23-05-2014,09:00,152,P,ugm-3,66,P,ugm-3,300,P,ugm-3
23-05-2014,10:00,180,P,ugm-3,77,P,ugm-3,354,P,ugm-3
23-05-2014,11:00,148,P,ugm-3,81,P,ugm-3,308,P,ugm-3
23-05-2014,12:00,162,P,ugm-3,103,P,ugm-3,352,P,ugm-3
23-05-2014,13:00,112,P,ugm-3,69,P,ugm-3,233,P,ugm-3
23-05-2014,14:00,125,P,ugm-3,73,P,ugm-3,264,P,ugm-3
23-05-2014,15:00,114,P,ugm-3,71,P,ugm-3,238,P,ugm-3
23-05-2014,16:00,163,P,ugm-3,79,P,ugm-3,329,P,ugm-3
23-05-2014,17:00,190,P,ugm-3,94,P,ugm-3,384,P,ugm-3
23-05-2014,18:00,140,P,ugm-3,75,P,ugm-3,289,P,ugm-3
23-05-2014,19:00,119,P,ugm-3,77,P,ugm-3,258,P,ugm-3
23-05-2014,20:00,117,P,ugm-3,83,P,ugm-3,262,P,ugm-3
23-05-2014,21:00,108,P,ugm-3,76,P,ugm-3,241,P,ugm-3
23-05-2014,22:00,142,P,ugm-3,89,P,ugm-3,296,P,ugm-3
23-05-2014,23:00,145,P,ugm-3,83,P,ugm-3,304,P,ugm-3
23-05-2014,24:00,111,P,ugm-3,73,P,ugm-3,243,P,ugm-3
24-05-2014,01:00,103,P,ugm-3,74,P,ugm-3,231,P,ugm-3
24-05-2014,02:00,143,P,ugm-3,68,P,ugm-3,287,P,ugm-3
24-05-2014,03:00,119,P,ugm-3,61,P,ugm-3,245,P,ugm-3
24-05-2014,04:00,38,P,ugm-3,44,P,ugm-3,101,P,ugm-3
24-05-2014,05:00,20,P,ugm-3,40,P,ugm-3,71,P,ugm-3
24-05-2014,06:00,119,P,ugm-3,71,P,ugm-3,245,P,ugm-3
24-05-2014,07:00,113,P,ugm-3,68,P,ugm-3,233,P,ugm-3
24-05-2014,08:00,125,P,ugm-3,60,P,ugm-3,251,P,ugm-3
24-05-2014,09:00,229,P,ugm-3,94,P,ugm-3,446,P,ugm-3
24-05-2014,10:00,196,P,ugm-3,94,P,ugm-3,394,P,ugm-3
24-05-2014,11:00,133,P,ugm-3,77,P,ugm-3,281,P,ugm-3
24-05-2014,12:00,91,P,ugm-3,72,P,ugm-3,210,P,ugm-3
24-05-2014,13:00,81,P,ugm-3,64,P,ugm-3,189,P,ugm-3
24-05-2014,14:00,101,P,ugm-3,74,P,ugm-3,230,P,ugm-3
24-05-2014,15:00,108,P,ugm-3,79,P,ugm-3,243,P,ugm-3
24-05-2014,16:00,140,P,ugm-3,88,P,ugm-3,293,P,ugm-3
24-05-2014,17:00,115,P,ugm-3,81,P,ugm-3,256,P,ugm-3
24-05-2014,18:00,105,P,ugm-3,73,P,ugm-3,233,P,ugm-3
24-05-2014,19:00,135,P,ugm-3,84,P,ugm-3,291,P,ugm-3
24-05-2014,20:00,70,P,ugm-3,68,P,ugm-3,178,P,ugm-3
24-05-2014,21:00,75,P,ugm-3,73,P,ugm-3,187,P,ugm-3
24-05-2014,22:00,92,P,ugm-3,66,P,ugm-3,208,P,ugm-3
24-05-2014,23:00,98,P,ugm-3,67,P,ugm-3,216,P,ugm-3
24-05-2014,24:00,52,P,ugm-3,45,P,ugm-3,126,P,ugm-3
25-05-2014,01:00,21,P,ugm-3,32,P,ugm-3,65,P,ugm-3
25-05-2014,02:00,13,P,ugm-3,29,P,ugm-3,50,P,ugm-3
25-05-2014,03:00,14,P,ugm-3,29,P,ugm-3,52,P,ugm-3
25-05-2014,04:00,7,P,ugm-3,20,P,ugm-3,31,P,ugm-3
25-05-2014,05:00,2,P,ugm-3,13,P,ugm-3,15,P,ugm-3
25-05-2014,06:00,6,P,ugm-3,16,P,ugm-3,27,P,ugm-3
25-05-2014,07:00,5,P,ugm-3,16,P,ugm-3,23,P,ugm-3
25-05-2014,08:00,8,P,ugm-3,16,P,ugm-3,29,P,ugm-3
25-05-2014,09:00,15,P,ugm-3,23,P,ugm-3,46,P,ugm-3
25-05-2014,10:00,23,P,ugm-3,30,P,ugm-3,67,P,ugm-3
25-05-2014,11:00,18,P,ugm-3,24,P,ugm-3,52,P,ugm-3
25-05-2014,12:00,17,P,ugm-3,26,P,ugm-3,54,P,ugm-3
25-05-2014,13:00,29,P,ugm-3,36,P,ugm-3,82,P,ugm-3
25-05-2014,14:00,27,P,ugm-3,37,P,ugm-3,77,P,ugm-3
25-05-2014,15:00,32,P,ugm-3,33,P,ugm-3,82,P,ugm-3
25-05-2014,16:00,36,P,ugm-3,41,P,ugm-3,98,P,ugm-3
25-05-2014,17:00,34,P,ugm-3,39,P,ugm-3,92,P,ugm-3
25-05-2014,18:00,23,P,ugm-3,39,P,ugm-3,75,P,ugm-3
25-05-2014,19:00,21,P,ugm-3,34,P,ugm-3,67,P,ugm-3
25-05-2014,20:00,42,P,ugm-3,59,P,ugm-3,122,P,ugm-3
25-05-2014,21:00,87,P,ugm-3,90,P,ugm-3,224,P,ugm-3
25-05-2014,22:00,77,P,ugm-3,80,P,ugm-3,197,P,ugm-3
25-05-2014,23:00,108,P,ugm-3,81,P,ugm-3,247,P,ugm-3
25-05-2014,24:00,70,P,ugm-3,67,P,ugm-3,174,P,ugm-3
26-05-2014,01:00,44,P,ugm-3,53,P,ugm-3,116,P,ugm-3
26-05-2014,02:00,42,P,ugm-3,50,P,ugm-3,112,P,ugm-3
26-05-2014,03:00,63,P,ugm-3,56,P,ugm-3,147,P,ugm-3
26-05-2014,04:00,38,P,ugm-3,42,P,ugm-3,98,P,ugm-3
26-05-2014,05:00,45,P,ugm-3,44,P,ugm-3,108,P,ugm-3
26-05-2014,06:00,37,P,ugm-3,41,P,ugm-3,95,P,ugm-3
26-05-2014,07:00,82,P,ugm-3,54,P,ugm-3,174,P,ugm-3
26-05-2014,08:00,54,P,ugm-3,40,P,ugm-3,118,P,ugm-3
26-05-2014,09:00,55,P,ugm-3,51,P,ugm-3,131,P,ugm-3
26-05-2014,10:00,138,P,ugm-3,68,P,ugm-3,270,P,ugm-3
26-05-2014,11:00,109,P,ugm-3,68,P,ugm-3,227,P,ugm-3
26-05-2014,12:00,86,P,ugm-3,67,P,ugm-3,193,P,ugm-3
26-05-2014,13:00,90,P,ugm-3,60,P,ugm-3,191,P,ugm-3
26-05-2014,14:00,107,P,ugm-3,60,P,ugm-3,217,P,ugm-3
26-05-2014,15:00,71,P,ugm-3,56,P,ugm-3,159,P,ugm-3
26-05-2014,16:00,87,P,ugm-3,62,P,ugm-3,189,P,ugm-3
26-05-2014,17:00,83,P,ugm-3,63,P,ugm-3,184,P,ugm-3
26-05-2014,18:00,65,P,ugm-3,54,P,ugm-3,149,P,ugm-3
26-05-2014,19:00,25,P,ugm-3,44,P,ugm-3,79,P,ugm-3
26-05-2014,20:00,37,P,ugm-3,47,P,ugm-3,99,P,ugm-3
26-05-2014,21:00,30,P,ugm-3,44,P,ugm-3,87,P,ugm-3
26-05-2014,22:00,30,P,ugm-3,42,P,ugm-3,86,P,ugm-3
26-05-2014,23:00,16,P,ugm-3,38,P,ugm-3,61,P,ugm-3
26-05-2014,24:00,11,P,ugm-3,45,P,ugm-3,60,P,ugm-3
27-05-2014,01:00,2,P,ugm-3,19,P,ugm-3,21,P,ugm-3
27-05-2014,02:00,7,P,ugm-3,21,P,ugm-3,30,P,ugm-3
27-05-2014,03:00,2,P,ugm-3,19,P,ugm-3,21,P,ugm-3
27-05-2014,04:00,6,P,ugm-3,30,P,ugm-3,38,P,ugm-3
27-05-2014,05:00,5,P,ugm-3,25,P,ugm-3,31,P,ugm-3
27-05-2014,06:00,17,P,ugm-3,29,P,ugm-3,53,P,ugm-3
27-05-2014,07:00,56,P,ugm-3,46,P,ugm-3,127,P,ugm-3
27-05-2014,08:00,78,P,ugm-3,55,P,ugm-3,169,P,ugm-3
27-05-2014,09:00,95,P,ugm-3,58,P,ugm-3,198,P,ugm-3
27-05-2014,10:00,86,P,ugm-3,57,P,ugm-3,182,P,ugm-3
27-05-2014,11:00,75,P,ugm-3,57,P,ugm-3,167,P,ugm-3
27-05-2014,12:00,66,P,ugm-3,56,P,ugm-3,153,P,ugm-3
27-05-2014,13:00,62,P,ugm-3,56,P,ugm-3,146,P,ugm-3
27-05-2014,14:00,51,P,ugm-3,56,P,ugm-3,129,P,ugm-3
27-05-2014,15:00,51,P,ugm-3,53,P,ugm-3,126,P,ugm-3
27-05-2014,16:00,28,P,ugm-3,46,P,ugm-3,86,P,ugm-3
27-05-2014,17:00,29,P,ugm-3,44,P,ugm-3,85,P,ugm-3
27-05-2014,18:00,28,P,ugm-3,45,P,ugm-3,85,P,ugm-3
27-05-2014,19:00,35,P,ugm-3,44,P,ugm-3,94,P,ugm-3
